hash,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23,t_24,t_25,t_26,t_27,t_28,t_29,t_30,t_31,t_32,t_33,t_34,t_35,t_36,t_37,t_38,t_39,t_40,t_41,t_42,t_43,t_44,t_45,t_46,t_47,t_48,t_49,t_50,t_51,t_52,t_53,t_54,t_55,t_56,t_57,t_58,t_59,t_60,t_61,t_62,t_63,t_64,t_65,t_66,t_67,t_68,t_69,t_70,t_71,t_72,t_73,t_74,t_75,t_76,t_77,t_78,t_79,t_80,t_81,t_82,t_83,t_84,t_85,t_86,t_87,t_88,t_89,t_90,t_91,t_92,t_93,t_94,t_95,t_96,t_97,t_98,t_99,malware,type
f26924eaef882d1b4a2879f33c4adc55de472c0b6f62d92d4ac5ca718f256f10,GetUserNameExW,NtOpenSection,GetForegroundWindow,NtSetValueKey,GetFileVersionInfoSizeW,GetFileAttributesW,GetVolumePathNamesForVolumeNameW,RegOpenKeyExW,NtDelayExecution,SetErrorMode,ShellExecuteExW,RegOpenKeyExA,GetCursorPos,SetFilePointerEx,GetUserNameW,FindResourceExW,NtCreateFile,GetSystemTimeAsFileTime,NtCreateSection,LoadResource,NtQueryInformationFile,DeviceIoControl,RegQueryValueExA,OpenServiceW,IsDebuggerPresent,NtQueryValueKey,RemoveDirectoryA,RegQueryValueExW,CreateActCtxW,NtReadFile,NtWriteFile,LdrGetDllHandle,NtQuerySystemInformation,NtEnumerateValueKey,LoadStringA,CreateThread,GetSystemDirectoryW,timeGetTime,LoadStringW,GetVolumeNameForVolumeMountPointW,NtProtectVirtualMemory,SHGetFolderPathW,SearchPathW,LdrGetProcedureAddress,NtOpenThread,GetDiskFreeSpaceExW,LdrLoadDll,CoUninitialize,RegCloseKey,LookupAccountSidW,LdrUnloadDll,NtSetInformationFile,GetSystemMetrics,GetFileSize,NtAllocateVirtualMemory,ReadProcessMemory,CreateDirectoryW,DeleteFileW,GetComputerNameW,NtResumeThread,CoInitializeEx,CoCreateInstance,RegEnumKeyExW,GetComputerNameA,FindFirstFileExW,GetFileInformationByHandleEx,GetTempPathW,GetTimeZoneInformation,NtOpenMutant,SetWindowsHookExW,RegEnumValueA,NtDuplicateObject,DrawTextExW,GetSystemInfo,NetShareEnum,FindWindowW,GetSystemWindowsDirectoryW,NtClose,NtOpenProcess,FindWindowA,DrawTextExA,NtMapViewOfSection,SizeofResource,GetFileSizeEx,RegEnumKeyW,NtFreeVirtualMemory,GetKeyState,OleInitialize,NtOpenFile,RegQueryInfoKeyW,SetFilePointer,NtUnmapViewOfSection,NtQueryDirectoryFile,__exception__,NtQueryAttributesFile,NtCreateMutant,GetFileAttributesExW,NtOpenKey,OpenSCManagerW,FindResourceW,0,benign
90fc693b53a35e86d2c87d23966d896febb712b4a543114d9974ec9417286286,LdrUnloadDll,GetSystemInfo,IsDebuggerPresent,GetSystemWindowsDirectoryW,NtQueryValueKey,GetFileAttributesW,RemoveDirectoryA,NtMapViewOfSection,GetSystemMetrics,SizeofResource,GetFileSize,SetErrorMode,NtReadFile,CreateDirectoryW,DeleteFileW,NtWriteFile,LdrGetDllHandle,NtFreeVirtualMemory,NtAllocateVirtualMemory,LoadStringA,SetFilePointer,NtUnmapViewOfSection,NtCreateFile,NtQueryAttributesFile,NtProtectVirtualMemory,NtCreateSection,NtOpenKey,LoadResource,LdrGetProcedureAddress,SetEndOfFile,LdrLoadDll,NtTerminateProcess,FindResourceA,CreateProcessInternalW,NtClose,NtOpenSection,GetForegroundWindow,SetFileTime,GetFileVersionInfoSizeW,GetVolumePathNamesForVolumeNameW,RegOpenKeyExW,GetFileInformationByHandle,RegOpenKeyExA,GetCursorPos,RegEnumValueW,GetUserNameA,FindResourceExW,GetSystemTimeAsFileTime,CoInitializeEx,NtQueryInformationFile,RegCreateKeyExW,DeviceIoControl,NtOpenMutant,RegQueryValueExA,EnumWindows,RegCreateKeyExA,RegQueryValueExW,CreateActCtxW,NtDeviceIoControlFile,NtQuerySystemInformation,GetSystemDirectoryW,LoadStringW,GetVolumeNameForVolumeMountPointW,GetSystemDirectoryA,SHGetFolderPathW,RegDeleteValueW,SearchPathW,RegSetValueExA,GetDiskFreeSpaceExW,UuidCreate,SendNotifyMessageA,CoUninitialize,RegCloseKey,NtDuplicateObject,NtSetInformationFile,SendNotifyMessageW,NtCreateThreadEx,GetComputerNameW,NtResumeThread,GetFileSizeEx,CoCreateInstance,GetComputerNameA,FindFirstFileExW,GetFileInformationByHandleEx,RegSetValueExW,RegDeleteKeyA,GetNativeSystemInfo,GetSystemWindowsDirectoryA,DrawTextExW,NetShareEnum,FindWindowW,RegDeleteKeyW,NtOpenProcess,DrawTextExA,RegEnumKeyW,GetKeyState,NtOpenFile,RegQueryInfoKeyW,NtQueryDirectoryFile,NtCreateMutant,0,benign
f24addea0db6446766f242271578ae81cc59cfa77ad2dd1b78e7ed133990af31,RegCreateKeyExW,NtDuplicateObject,NtOpenSection,CoUninitialize,RegCloseKey,LdrUnloadDll,OpenSCManagerW,GetSystemInfo,RegQueryValueExA,NtCreateKey,FindResourceW,OpenServiceW,gethostbyname,NtResumeThread,GetSystemWindowsDirectoryW,NtClose,NtOpenProcess,GetForegroundWindow,GetFileAttributesW,NtDelayExecution,RegQueryValueExW,select,NtFreeVirtualMemory,GetSystemMetrics,NtMapViewOfSection,NtCreateThreadEx,recv,GetFileSize,send,RegOpenKeyExW,SearchPathW,SetErrorMode,NtDeviceIoControlFile,connect,NtReadFile,RegOpenKeyExA,NtWriteFile,LdrGetDllHandle,GetAsyncKeyState,NtQuerySystemInformation,ioctlsocket,CoCreateInstance,NtAllocateVirtualMemory,NtOpenFile,setsockopt,CreateThread,NtUnmapViewOfSection,SetFilePointer,GetSystemDirectoryW,RegEnumKeyExW,WSAStartup,timeGetTime,SetUnhandledExceptionFilter,FindResourceExW,GetTimeZoneInformation,NtCreateFile,GetSystemTimeAsFileTime,GlobalMemoryStatusEx,GetSystemDirectoryA,FindFirstFileExW,closesocket,NtCreateMutant,NtProtectVirtualMemory,CoInitializeEx,NtCreateSection,socket,RegSetValueExW,bind,NtOpenKey,NtOpenMutant,LoadResource,LdrGetProcedureAddress,NtOpenThread,NtQueryDirectoryFile,LoadStringW,SetWindowsHookExW,IsDebuggerPresent,GetFileType,NtOpenKeyEx,LdrLoadDll,UuidCreate,NtQueryValueKey,RemoveDirectoryA,SizeofResource,CreateDirectoryW,NtSetInformationFile,LoadStringA,NtQueryAttributesFile,SetEndOfFile,NtTerminateProcess,FindResourceA,NtQueryInformationFile,CreateProcessInternalW,WriteConsoleA,GetUserNameExW,DeviceIoControl,NtQueryKey,DrawTextExW,EnumWindows,FindWindowW,0,benign
5b667ff25a5f2ecf810e2f60dd079dc68fce6eafa174e6de835b8aed919e12f3,RegCreateKeyExW,GetNativeSystemInfo,NtOpenSection,CoUninitialize,RegCloseKey,NtDuplicateObject,DrawTextExW,GetSystemInfo,RegQueryValueExA,RemoveDirectoryW,FindResourceW,GetFileAttributesExW,GetSystemWindowsDirectoryW,NtClose,FindResourceExW,GetFileAttributesW,GetFileVersionInfoSizeExW,RegQueryValueExW,NtOpenDirectoryObject,GetVolumePathNamesForVolumeNameW,GetFileVersionInfoExW,GetSystemMetrics,RegEnumKeyExA,NtMapViewOfSection,NtOpenFile,SizeofResource,CreateActCtxW,GetFileSize,RegOpenKeyExW,CryptCreateHash,SetErrorMode,CryptAcquireContextA,GetFileInformationByHandle,NtAllocateVirtualMemory,ReadProcessMemory,RegOpenKeyExA,DeleteFileW,NtWriteFile,LdrGetDllHandle,NtSetInformationFile,NtFreeVirtualMemory,GetKeyState,GetCursorPos,NtQuerySystemInformation,CoCreateInstance,NtReadFile,GetUserNameA,CoInitializeEx,CreateThread,NtUnmapViewOfSection,SetFilePointer,GetSystemDirectoryW,NtQueryDirectoryFile,LoadStringW,__exception__,NtCreateFile,GetVolumeNameForVolumeMountPointW,GetSystemTimeAsFileTime,GetComputerNameA,GlobalMemoryStatusEx,FindFirstFileExW,NtCreateMutant,NtProtectVirtualMemory,SHGetFolderPathW,GetTempPathW,NtCreateSection,LdrUnloadDll,RegSetValueExW,NtOpenKey,NtOpenMutant,LoadResource,LdrGetProcedureAddress,NtOpenThread,CreateDirectoryW,SHGetSpecialFolderLocation,FindWindowW,SetFileAttributesW,LdrLoadDll,LookupPrivilegeValueW,FindResourceA,NtQueryValueKey,StartServiceW,OpenSCManagerW,OpenServiceW,NtCreateThreadEx,NtResumeThread,NtTerminateProcess,CreateServiceW,DeviceIoControl,GetForegroundWindow,NtQueryKey,NtCreateKey,EnumWindows,NtSetValueKey,SendNotifyMessageW,NtOpenProcess,NtReadVirtualMemory,GetUserNameW,RegEnumKeyW,NtDelayExecution,0,benign
17541d27e2b82c98833a60daea968b1049a013aa1e1b12104737288f0f526ffa,NtOpenSection,GetForegroundWindow,WSARecv,GetFileVersionInfoSizeW,GetAdaptersAddresses,GetFileAttributesW,RegOpenKeyExW,NtDelayExecution,SetErrorMode,GetFileInformationByHandle,GetCursorPos,NtReadFile,NtEnumerateValueKey,FindResourceExW,NtCreateFile,GetSystemTimeAsFileTime,CoInitializeEx,LoadResource,CoInitializeSecurity,NtQueryInformationFile,RegSetValueExW,RegCreateKeyExW,DeviceIoControl,NtQueryKey,OpenServiceW,IsDebuggerPresent,LookupPrivilegeValueW,NtQueryValueKey,getsockname,RegQueryValueExW,CreateActCtxW,WSASend,NtDeviceIoControlFile,SetFilePointerEx,NtWriteFile,LdrGetDllHandle,NtQuerySystemInformation,NtSetValueKey,CreateThread,GetSystemDirectoryW,SetUnhandledExceptionFilter,recv,NtProtectVirtualMemory,SHGetFolderPathW,RegDeleteValueW,socket,LoadStringW,LdrGetProcedureAddress,NtOpenThread,NtEnumerateKey,SetEndOfFile,LdrLoadDll,UuidCreate,CoUninitialize,RegCloseKey,GetBestInterfaceEx,NtDuplicateObject,NtSetInformationFile,NtCreateKey,ioctlsocket,WSAStartup,shutdown,CopyFileW,GetSystemMetrics,GetFileSize,InternetCloseHandle,HttpOpenRequestA,NtAllocateVirtualMemory,CreateDirectoryW,DeleteFileW,NtResumeThread,GetFileSizeEx,InternetReadFile,CoCreateInstance,CryptAcquireContextW,CryptDecodeObjectEx,closesocket,HttpSendRequestA,NtCreateSection,GetTimeZoneInformation,NtOpenMutant,InternetOpenA,WSASocketW,GetNativeSystemInfo,DrawTextExW,GetSystemInfo,setsockopt,FindWindowW,NtClose,NtOpenProcess,CryptHashData,NtMapViewOfSection,SizeofResource,InternetConnectA,NtFreeVirtualMemory,LdrUnloadDll,CertOpenStore,NtOpenFile,SetFilePointer,NtUnmapViewOfSection,0,benign
f3cb45d7300edc2f86dde7f0e6f39f56625d915e00c5daacf92210a9297d1f74,NtOpenSection,GetForegroundWindow,WSARecv,MessageBoxTimeoutW,GetAdaptersAddresses,GetFileAttributesW,GetVolumePathNamesForVolumeNameW,RegEnumKeyExA,RegOpenKeyExW,NtDelayExecution,SetErrorMode,ShellExecuteExW,RegOpenKeyExA,GetCursorPos,GetFileInformationByHandleEx,FindResourceExW,NtCreateFile,GetSystemTimeAsFileTime,CoInitializeEx,LoadResource,RegCreateKeyExW,NtOpenMutant,NtQueryKey,RegQueryValueExA,WSASocketW,getsockname,RegQueryValueExW,CreateActCtxW,WSASend,NtDeviceIoControlFile,NtReadFile,NtWriteFile,LdrGetDllHandle,NtSetValueKey,CreateThread,GetSystemDirectoryW,SetUnhandledExceptionFilter,GetVolumeNameForVolumeMountPointW,NtProtectVirtualMemory,setsockopt,RegDeleteValueW,socket,LoadStringW,LdrGetProcedureAddress,SetEndOfFile,LdrLoadDll,UuidCreate,GetNativeSystemInfo,CoUninitialize,RegCloseKey,GetBestInterfaceEx,LdrUnloadDll,NtSetInformationFile,WSAStartup,NtTerminateProcess,CryptCreateHash,GetSystemMetrics,GetFileSize,InternetCloseHandle,NtAllocateVirtualMemory,CreateDirectoryW,NtResumeThread,CryptAcquireContextA,SHGetFolderPathW,CoCreateInstance,RegEnumKeyExW,CryptDecodeObjectEx,FindFirstFileExW,closesocket,RegEnumValueW,NtCreateSection,GetKeyboardState,RegSetValueExW,SetWindowsHookExW,GetFileType,InternetOpenW,NtQueryValueKey,NtDuplicateObject,DrawTextExW,GetSystemInfo,FindWindowW,GetSystemWindowsDirectoryW,NtClose,NtOpenProcess,CryptHashData,NtFreeVirtualMemory,SizeofResource,UnhookWindowsHookEx,GetFileSizeEx,RegEnumKeyW,NtMapViewOfSection,CertOpenStore,OleInitialize,NtOpenFile,RegQueryInfoKeyW,SetFilePointer,NtUnmapViewOfSection,NtQueryDirectoryFile,NtQueryAttributesFile,NtCreateMutant,0,benign
009e11f5e0c560e49527451fbdd0666c376a64e866b06668ad8c4d46fe53b370,RegCreateKeyExW,NtDuplicateObject,NtOpenSection,CoUninitialize,RegCloseKey,LookupAccountSidW,GetNativeSystemInfo,DrawTextExW,GetSystemInfo,GetFileInformationByHandleEx,MessageBoxTimeoutW,FindResourceW,GetSystemWindowsDirectoryW,NtQueryValueKey,RegDeleteKeyW,SendNotifyMessageW,NtOpenProcess,GetForegroundWindow,GetFileAttributesW,RegQueryValueExW,NtMapViewOfSection,GetVolumePathNamesForVolumeNameW,RegEnumKeyW,GetSystemMetrics,SizeofResource,CreateActCtxW,GetFileSizeEx,RegOpenKeyExW,SetErrorMode,NtAllocateVirtualMemory,GetFileInformationByHandle,CreateDirectoryW,NtWriteFile,LdrGetDllHandle,NtFreeVirtualMemory,LdrUnloadDll,GetComputerNameW,NtEnumerateValueKey,NtReadFile,NtOpenFile,SHGetFolderPathW,GetSystemDirectoryW,CoCreateInstance,NtUnmapViewOfSection,NtQueryDirectoryFile,NetShareEnum,SetUnhandledExceptionFilter,FindResourceExW,GetTimeZoneInformation,NtCreateFile,GetVolumeNameForVolumeMountPointW,GetSystemTimeAsFileTime,GetComputerNameA,CopyFileW,FindFirstFileExW,NtCreateMutant,CoInitializeEx,RegDeleteValueW,NtCreateSection,DeviceIoControl,RegSetValueExW,NtOpenKey,NtOpenMutant,LoadResource,LdrGetProcedureAddress,LoadStringW,GetFileType,RegOpenKeyExA,LdrLoadDll,NtTerminateProcess,NtQueryInformationFile,CreateProcessInternalW,WriteConsoleW,NtClose,NtQueryKey,CoCreateInstanceEx,NetGetJoinInformation,GetFileSize,CreateThread,CryptAcquireContextW,GlobalMemoryStatus,NtQueryAttributesFile,NtProtectVirtualMemory,NtOpenKeyEx,LookupPrivilegeValueW,NtSetValueKey,NtSetInformationFile,NtCreateKey,GetVolumePathNameW,NtReadVirtualMemory,GetUserNameW,NtDelayExecution,EnumWindows,GetKeyState,GetCursorPos,SetFilePointer,SetFilePointerEx,OleInitialize,NtDeleteKey,GetFileAttributesExW,0,benign
c6cd2d3f0b11dc2a604ffdc4dd97861a83b77e21709ba71b962a47759c93f4c8,NtDuplicateObject,GetForegroundWindow,LdrUnloadDll,DrawTextExW,OpenSCManagerW,GetSystemInfo,OpenServiceW,IsDebuggerPresent,GetSystemWindowsDirectoryW,NtClose,RegCloseKey,GetFileAttributesW,RegQueryValueExW,NtMapViewOfSection,GetSystemMetrics,NtCreateThreadEx,RegOpenKeyExW,SetErrorMode,NtResumeThread,NtAllocateVirtualMemory,CreateDirectoryW,NtWriteFile,LdrGetDllHandle,NtFreeVirtualMemory,FindResourceExA,NtReadFile,CryptAcquireContextA,LoadStringA,CreateThread,SetFilePointer,GetSystemDirectoryW,GetDiskFreeSpaceW,FindResourceExW,NtCreateFile,GetSystemTimeAsFileTime,GetSystemDirectoryA,CoInitializeEx,NtCreateSection,RemoveDirectoryA,NtOpenKey,NtOpenMutant,LoadResource,LdrGetProcedureAddress,NtOpenDirectoryObject,SetEndOfFile,SetFileTime,LdrLoadDll,CreateProcessInternalW,NtQueryValueKey,NtOpenSection,GetVolumePathNameW,GetFileVersionInfoSizeW,GetVolumePathNamesForVolumeNameW,FindFirstFileExW,NtDelayExecution,RegOpenKeyExA,SetFilePointerEx,GetFileInformationByHandleEx,GlobalMemoryStatusEx,CoInitializeSecurity,SetFileAttributesW,NtQueryInformationFile,RegSetValueExW,RegCreateKeyExW,DeviceIoControl,CopyFileW,RegQueryValueExA,NtSetValueKey,CreateActCtxW,NtQuerySystemInformation,NtEnumerateValueKey,LoadStringW,GetVolumeNameForVolumeMountPointW,NtProtectVirtualMemory,SHGetFolderPathW,RegDeleteValueW,SearchPathW,GetDiskFreeSpaceExW,UuidCreate,CreateToolhelp32Snapshot,CoUninitialize,LookupAccountSidW,MoveFileWithProgressW,GetFileSize,DeleteFileW,GetComputerNameW,ReadCabinetState,GetFileSizeEx,CoCreateInstance,CryptAcquireContextW,RegEnumKeyExA,RegEnumValueW,GetTempPathW,GetTimeZoneInformation,SetWindowsHookExW,GetFileType,GetNativeSystemInfo,GetShortPathNameW,NtOpenProcess,Process32NextW,0,benign
66b797b3b4f99488f53c2b676610dfe9868984c779536891a8d8f73ee214bc4b,NtOpenSection,GetVolumePathNameW,GetForegroundWindow,GetFileVersionInfoSizeW,GetFileAttributesW,GetVolumePathNamesForVolumeNameW,FindFirstFileExW,RegOpenKeyExW,NtDelayExecution,SetErrorMode,RegOpenKeyExA,SetFilePointerEx,GetFileInformationByHandleEx,FindResourceExW,NtCreateFile,GetSystemTimeAsFileTime,GlobalMemoryStatusEx,CoInitializeEx,LoadResource,CoInitializeSecurity,SetFileAttributesW,NtQueryInformationFile,RegSetValueExW,RegCreateKeyExW,DeviceIoControl,CopyFileW,RegQueryValueExA,NtSetValueKey,NtQueryValueKey,RegQueryValueExW,CreateActCtxW,NtReadFile,NtWriteFile,LdrGetDllHandle,NtQuerySystemInformation,NtEnumerateValueKey,CreateThread,GetSystemDirectoryW,LoadStringW,GetVolumeNameForVolumeMountPointW,NtProtectVirtualMemory,SHGetFolderPathW,RegDeleteValueW,SearchPathW,LdrGetProcedureAddress,GetDiskFreeSpaceExW,SetEndOfFile,LdrLoadDll,UuidCreate,CreateToolhelp32Snapshot,CoUninitialize,RegCloseKey,LookupAccountSidW,LdrUnloadDll,MoveFileWithProgressW,GetSystemMetrics,GetFileSize,NtDuplicateObject,DrawTextExW,NtAllocateVirtualMemory,CreateDirectoryW,DeleteFileW,GetComputerNameW,ReadCabinetState,GetFileSizeEx,CoCreateInstance,CryptAcquireContextW,RegEnumKeyExA,RegEnumValueW,GetTempPathW,GetTimeZoneInformation,NtOpenMutant,SetWindowsHookExW,GetFileType,GetNativeSystemInfo,GetShortPathNameW,GetSystemInfo,GetSystemWindowsDirectoryW,NtClose,NtOpenProcess,NtCreateSection,NtFreeVirtualMemory,Process32NextW,SizeofResource,RegEnumKeyW,NtMapViewOfSection,Process32FirstW,GetKeyState,OleInitialize,NtOpenFile,RegQueryInfoKeyW,SetFilePointer,NtUnmapViewOfSection,NtQueryDirectoryFile,SetUnhandledExceptionFilter,NtQueryAttributesFile,NtCreateMutant,GetFileAttributesExW,NtOpenKey,FindResourceW,0,benign
5110433105a6f60106b453a16a33ab116af4df4ed544d5c1ccd89430affdcbde,RegCreateKeyExW,GetNativeSystemInfo,CoUninitialize,RegCloseKey,LookupAccountSidW,NtReadFile,LdrUnloadDll,DrawTextExW,GetSystemInfo,FindResourceW,GetSystemWindowsDirectoryW,NtQueryValueKey,GetFileVersionInfoSizeW,GetForegroundWindow,RegQueryValueExW,NtMapViewOfSection,GetSystemMetrics,SizeofResource,CreateActCtxW,GetDiskFreeSpaceExW,RegOpenKeyExW,NtDuplicateObject,SetErrorMode,NtAllocateVirtualMemory,LdrGetDllHandle,NtFreeVirtualMemory,GetKeyState,GetCursorPos,NtEnumerateValueKey,OleInitialize,NtOpenFile,CoInitializeEx,GetSystemDirectoryW,CoCreateInstance,NtUnmapViewOfSection,LoadStringW,FindResourceExW,NtCreateFile,FindFirstFileExW,NtCreateMutant,NtProtectVirtualMemory,SHGetFolderPathW,GetTempPathW,NtCreateSection,GetTimeZoneInformation,NtOpenKey,NtOpenMutant,LoadResource,LdrGetProcedureAddress,GetFileVersionInfoW,LdrLoadDll,NtQueryInformationFile,NtClose,CreateToolhelp32Snapshot,EnumWindows,WSAStartup,NtResumeThread,getsockname,NtOpenProcess,GetFileAttributesW,select,Process32NextW,Module32FirstW,closesocket,send,NtDelayExecution,NtDeviceIoControlFile,connect,NtWriteFile,NtSetInformationFile,shutdown,CreateThread,SetFilePointer,Module32NextW,CryptAcquireContextW,GetSystemTimeAsFileTime,Thread32Next,GlobalMemoryStatus,Thread32First,recv,GetAddrInfoW,socket,bind,__exception__,Process32FirstW,NtTerminateProcess,CreateProcessInternalW,RemoveDirectoryW,IsDebuggerPresent,GetFileSize,CreateDirectoryW,DeleteFileW,NtQueryAttributesFile,SetEndOfFile,NtQueryKey,NtCreateKey,GetFileAttributesExW,SendNotifyMessageW,NtReadVirtualMemory,RegEnumKeyW,0,benign
c66d0f53e5f2c0aa4121ca14b1d16950854785720a31e62785b5df2b34a40c90,NtOpenSection,GetVolumePathNameW,GetForegroundWindow,SetFileTime,GetUserNameExA,GetFileVersionInfoSizeW,GetFileAttributesW,GetVolumePathNamesForVolumeNameW,RegOpenKeyExW,NtDelayExecution,SetErrorMode,RegOpenKeyExA,GetCursorPos,SetFilePointerEx,RegEnumValueW,FindResourceExW,NtCreateFile,GetSystemTimeAsFileTime,GlobalMemoryStatusEx,CoInitializeEx,LoadResource,CoInitializeSecurity,NtQueryInformationFile,RegSetValueExW,RegCreateKeyExW,DeviceIoControl,NtQueryKey,RegQueryValueExA,EnumWindows,OpenServiceW,NtSetValueKey,NtQueryValueKey,RegCreateKeyExA,RegQueryValueExW,CreateActCtxW,NtReadFile,LdrGetDllHandle,NtQuerySystemInformation,NtEnumerateValueKey,CreateThread,GetSystemDirectoryW,timeGetTime,LoadStringW,GetVolumeNameForVolumeMountPointW,NtProtectVirtualMemory,SHGetFolderPathW,RegDeleteValueW,SearchPathW,LdrGetProcedureAddress,RegSetValueExA,LdrLoadDll,UuidCreate,GetNativeSystemInfo,CoUninitialize,RegCloseKey,LookupAccountSidW,LdrUnloadDll,GetSystemMetrics,GetFileSize,NtAllocateVirtualMemory,CreateDirectoryW,GetComputerNameW,ReadCabinetState,GetFileSizeEx,CoCreateInstance,CryptAcquireContextW,FindFirstFileExW,GetFileInformationByHandleEx,GetTempPathW,GetKeyboardState,GetTimeZoneInformation,NtOpenMutant,SetWindowsHookExW,GetFileType,NtDuplicateObject,DrawTextExW,GetSystemInfo,FindWindowW,GetSystemWindowsDirectoryW,NtClose,NtOpenProcess,NtCreateSection,NtMapViewOfSection,SizeofResource,UnhookWindowsHookEx,RegEnumKeyW,NtFreeVirtualMemory,GetKeyState,OleInitialize,NtOpenFile,SetFilePointer,NtUnmapViewOfSection,NtQueryDirectoryFile,NtQueryAttributesFile,NtCreateMutant,GetFileAttributesExW,NtOpenKey,OpenSCManagerW,FindResourceW,GetFileVersionInfoW,0,benign
1a582ebe780abc1143baccaf4910714d3e9f4195edd86939499d03ed6e756610,GetUserNameExW,NtOpenSection,GetForegroundWindow,SetFileTime,GetFileVersionInfoSizeW,GetFileAttributesW,GetVolumePathNamesForVolumeNameW,RegOpenKeyExW,SearchPathW,SetErrorMode,GetFileInformationByHandle,RegOpenKeyExA,GetCursorPos,FindResourceExW,NtCreateFile,GetSystemTimeAsFileTime,GlobalMemoryStatusEx,LoadResource,SetFileAttributesW,NtQueryInformationFile,RegCreateKeyExW,NtQueryKey,RegQueryValueExA,OpenServiceW,NtQueryValueKey,RegQueryValueExW,CreateActCtxW,NtReadFile,NtWriteFile,LdrGetDllHandle,NtQuerySystemInformation,NtEnumerateValueKey,CreateThread,GetSystemDirectoryW,SetUnhandledExceptionFilter,GetVolumeNameForVolumeMountPointW,NtProtectVirtualMemory,CoInitializeEx,RegSetValueExW,LoadStringW,LdrGetProcedureAddress,NtEnumerateKey,SetEndOfFile,LdrLoadDll,CoUninitialize,RegCloseKey,LdrUnloadDll,NtSetInformationFile,NtCreateKey,SendNotifyMessageW,NtDelayExecution,CopyFileW,GetSystemMetrics,GetFileSize,NtDuplicateObject,DrawTextExW,NtAllocateVirtualMemory,CreateDirectoryW,SHGetFolderPathW,GetFileSizeEx,CoCreateInstance,GetFileInformationByHandleEx,NtCreateSection,StartServiceW,GetTimeZoneInformation,NtOpenMutant,SetWindowsHookExW,GetFileType,GetNativeSystemInfo,GetSystemWindowsDirectoryA,GetShortPathNameW,GetSystemInfo,FindWindowW,NtClose,NtOpenProcess,NtMapViewOfSection,SizeofResource,RegEnumKeyW,NtFreeVirtualMemory,GetKeyState,OleInitialize,NtOpenFile,RegQueryInfoKeyW,SetFilePointer,NtUnmapViewOfSection,NtQueryDirectoryFile,NtQueryAttributesFile,NtCreateMutant,GetFileAttributesExW,GetTempPathW,NtOpenKey,OpenSCManagerW,FindResourceW,GetFileVersionInfoW,NtOpenKeyEx,DeviceIoControl,EnumWindows,NtSetValueKey,NtReadVirtualMemory,UnhookWindowsHookEx,0,benign
2eb0fbbe210136afd30d12e1b091b76929c829cd669628dcfe382d56e22a85e5,LdrGetDllHandle,NtCreateSection,NtOpenKey,LdrGetProcedureAddress,RegOpenKeyExW,SetUnhandledExceptionFilter,GetSystemWindowsDirectoryW,NtClose,GetSystemTimeAsFileTime,LdrLoadDll,NtCreateFile,NtMapViewOfSection,CreateProcessInternalW,NtQueryValueKey,GetUserNameExW,NtOpenSection,GetVolumePathNameW,GetForegroundWindow,WSARecv,GetFileVersionInfoSizeW,GetAdaptersAddresses,GetFileAttributesW,NtDelayExecution,SetErrorMode,GetFileInformationByHandle,RegOpenKeyExA,GetCursorPos,FindResourceExA,SetFilePointerEx,FindResourceExW,GlobalMemoryStatusEx,GetTimeZoneInformation,LoadResource,CoInitializeSecurity,SetFileAttributesW,CoGetClassObject,NtQueryInformationFile,RegCreateKeyExW,DeviceIoControl,NtQueryKey,RegQueryValueExA,RemoveDirectoryW,OpenServiceW,NtEnumerateValueKey,LookupPrivilegeValueW,RegCreateKeyExA,RegQueryValueExW,GetFileVersionInfoExW,CreateActCtxW,CreateDirectoryExW,WSASend,NtDeviceIoControlFile,NtReadFile,NtWriteFile,CryptGenKey,NtQuerySystemInformation,NtSetValueKey,LoadStringA,CreateThread,GetSystemDirectoryW,GetVolumeNameForVolumeMountPointW,NtProtectVirtualMemory,CertCreateCertificateContext,CoInitializeEx,RegDeleteValueW,GlobalMemoryStatus,NtGetContextThread,RegSetValueExW,LoadStringW,NtOpenThread,RegSetValueExA,NtEnumerateKey,SetEndOfFile,UuidCreate,CoUninitialize,RegCloseKey,GetBestInterfaceEx,NtDuplicateObject,NtSetInformationFile,NtCreateKey,WSAStartup,InternetGetConnectedStateExW,CopyFileW,GetSystemMetrics,NtCreateThreadEx,GetFileSize,InternetQueryOptionA,SearchPathW,NtAllocateVirtualMemory,CreateDirectoryW,DeleteFileW,SHGetFolderPathW,GetComputerNameW,NtResumeThread,CryptAcquireContextA,GetFileSizeEx,CoCreateInstance,RegEnumKeyExW,CryptDecodeObjectEx,GetComputerNameA,0,benign
