malware,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23,t_24,t_25,t_26,t_27,t_28,t_29,t_30,t_31,t_32,t_33,t_34,t_35,t_36,t_37,t_38,t_39,t_40,t_41,t_42,t_43,t_44,t_45,t_46,t_47,t_48,t_49,t_50,t_51,t_52,t_53,t_54,t_55,t_56,t_57,t_58,t_59,t_60,t_61,t_62,t_63,t_64,t_65,t_66,t_67,t_68,t_69,t_70,t_71,t_72,t_73,t_74,t_75,t_76,t_77,t_78,t_79,t_80,t_81,t_82,t_83,t_84,t_85,t_86,t_87,t_88,t_89,t_90,t_91,t_92,t_93,t_94,t_95,t_96,t_97,t_98,t_99
0,254,209,134,136,135,136,135,136,135,181,174,232,236,219,232,236,219,232,236,219,232,236,219,232,236,219,232,154,177,191,154,177,191,154,136,135,97,156,159,174,154,231,135,16,136,135,92,231,136,135,232,236,219,232,135,232,236,219,135,232,236,219,135,104,135,232,219,236,219,232,219,236,219,135,154,232,219,236,219,232,136,135,228,232,236,219,228,219,135,232,156,154,185,154,135,6,181,18,156,135
0,254,209,134,136,135,136,135,136,135,181,174,232,236,219,232,236,219,232,236,219,232,236,219,232,236,219,232,154,177,191,154,177,191,154,136,135,97,156,159,174,154,231,135,16,136,135,92,231,136,135,232,236,219,232,135,232,236,219,135,232,236,219,135,104,135,232,219,236,219,232,219,236,219,135,154,232,219,236,219,232,136,135,228,232,236,219,228,219,135,232,156,154,185,154,135,97,140,97,92,232
0,262,134,177,191,154,177,191,154,177,191,56,135,134,134,134,135,93,135,93,135,134,135,95,134,134,135,134,95,134,135,134,135,134,135,134,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191
0,95,153,170,153,134,135,134,135,134,59,134,59,134,94,134,59,134,59,134,9,6,135,134,135,134,16,59,135,94,135,94,135,134,135,49,94,59,94,94,94,49,135,16,135,134,92,134,135,134,135,134,135,93,134,134,135,134,135,135,9,135,153,170,153,177,154,86,154,153,59,138,136,135,136,135,97,135,97,154,154,136,135,136,134,16,49,94,49,94,94,135,94,136,135,94,135,94,60,138,136
0,254,209,134,136,135,136,135,136,135,181,174,232,236,219,232,236,219,232,236,219,232,236,219,232,236,219,232,154,177,191,154,177,191,154,136,135,97,156,159,174,154,231,135,16,136,135,92,231,136,135,232,236,219,232,135,232,236,219,135,232,236,219,135,104,135,232,219,236,219,232,219,236,219,135,154,232,219,236,219,232,136,135,228,232,236,219,228,219,135,232,156,154,185,154,135,97,140,97,92,232
0,95,134,170,134,134,134,134,95,134,59,95,59,138,94,93,59,95,59,138,59,92,134,136,92,134,177,191,154,94,135,94,136,177,191,154,177,59,138,94,139,49,94,49,154,177,92,154,177,154,154,169,154,93,134,135,154,154,136,154,177,191,154,177,191,154,136,94,94,135,94,154,94,135,94,135,136,135,94,135,153,135,94,135,94,59,154,177,49,94,136,135,94,136,135,94,135,94,60,135,72
0,95,153,153,81,153,93,134,95,262,59,138,59,138,94,134,59,135,59,135,59,81,136,135,95,58,134,135,92,94,25,94,136,135,153,49,94,59,138,86,139,49,94,136,135,9,92,174,134,219,135,11,136,93,153,94,135,134,59,135,9,135,135,135,25,94,136,94,94,136,94,94,59,136,59,94,135,60,92,156,153,136,135,136,134,59,49,135,49,94,136,135,9,135,135,94,135,94,60,94,136
0,254,209,134,136,135,136,135,136,135,181,174,232,236,219,232,236,219,232,236,219,232,236,219,232,236,219,232,154,177,191,154,177,191,154,136,135,97,156,159,174,154,231,135,16,136,135,92,231,136,135,232,236,219,232,135,232,236,219,135,232,236,219,135,104,135,232,219,236,219,232,219,236,219,135,154,232,219,236,219,232,136,135,228,232,236,219,228,219,135,232,156,154,185,154,135,97,140,97,92,232
0,262,134,177,191,154,177,191,154,177,191,154,56,154,56,136,135,81,153,93,153,170,153,95,134,136,135,156,95,134,136,135,154,177,136,153,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191
0,93,53,153,81,18,76,56,42,59,42,59,138,156,81,95,135,134,135,134,135,57,93,134,154,232,154,92,191,136,177,154,177,219,154,177,154,177,191,154,59,134,59,138,59,138,59,138,59,138,59,57,59,138,59,138,59,138,59,60,59,59,59,59,59,138,59,138,59,134,59,94,59,134,59,135,59,135,59,94,59,135,59,136,59,25,59,134,59,154,59,49,59,59,59,94,49,94,49,135,59
0,25,133,154,134,134,95,135,95,134,135,56,136,153,95,93,135,93,153,93,153,92,134,95,92,134,135,108,95,134,135,135,135,160,136,153,177,157,154,157,154,154,154,191,154,177,141,154,177,151,135,169,134,135,154,153,154,154,170,154,177,191,154,177,191,154,136,135,94,135,94,135,94,133,81,135,136,135,94,135,153,53,94,135,94,81,154,177,81,154,177,133,134,136,135,134,136,94,134,135,72
0,262,134,177,191,154,177,191,154,177,191,56,135,134,134,134,135,93,135,93,135,134,135,95,134,134,135,134,95,134,135,134,135,134,135,134,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191
0,95,153,170,153,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,153,59,135,59,138,59,72,59,138,59,135,16,60,59,138,59,134,59,138,59,135,59,138,59,138,135,154,138,59,138,153,94,154,94,134,94,16,135,134,59,138,59
0,254,209,134,136,135,136,135,136,135,181,174,232,236,219,232,236,219,232,236,219,232,236,219,232,236,219,232,154,177,191,154,177,191,154,136,135,97,156,159,174,154,231,135,16,136,135,92,231,136,135,232,236,219,232,135,232,236,219,135,232,236,219,135,104,135,232,219,236,219,232,219,236,219,135,154,232,219,236,219,232,136,135,228,232,236,219,228,219,135,232,156,154,185,154,135,97,140,97,92,232
0,95,134,170,134,134,134,134,95,134,59,95,59,138,94,93,59,95,59,138,59,92,134,136,92,134,177,191,154,94,135,94,136,177,191,154,177,59,138,94,139,49,94,49,154,177,92,154,177,154,154,169,154,93,134,135,154,154,136,154,177,191,154,177,191,154,136,94,94,135,94,154,94,135,94,135,136,135,94,135,153,135,94,135,94,59,154,177,49,94,136,135,94,136,135,94,135,94,60,135,72
0,95,153,170,153,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,153,262,135,135,153,94,72,153,136,134,135,9,60,59,94,59,94,59,140,134,135,176,187,153,140,136,154,136,135,136,135,141,154,135,134,135,16,135,136,154,64,153
0,254,209,134,136,135,136,135,136,135,181,174,232,236,219,232,236,219,232,236,219,232,236,219,232,236,219,232,154,177,191,154,177,191,154,136,135,97,156,159,174,154,231,135,16,136,135,92,231,136,135,232,236,219,232,135,232,236,219,135,232,236,219,135,104,135,232,219,236,219,232,219,236,219,135,154,232,219,236,219,232,136,135,228,232,236,219,228,219,135,232,156,154,185,154,135,6,181,18,156,97
0,95,153,170,153,134,135,134,135,134,59,134,59,134,94,134,59,134,59,134,9,6,135,134,135,134,16,59,135,94,135,94,135,134,135,49,94,59,94,94,94,49,135,16,135,134,92,134,135,134,135,134,135,93,134,134,135,134,135,135,9,135,153,170,153,177,154,86,154,153,59,138,136,135,136,135,97,135,97,154,154,136,135,136,134,16,49,94,49,94,94,135,94,136,135,94,135,94,60,138,136
0,254,209,134,136,135,136,135,136,135,181,174,232,236,219,232,236,219,232,236,219,232,236,219,232,236,219,232,154,177,191,154,177,191,154,136,135,97,156,159,174,154,231,135,16,136,135,92,231,136,135,232,236,219,232,135,232,236,219,135,232,236,219,135,104,135,232,219,236,219,232,219,236,219,135,154,232,219,236,219,232,136,135,228,232,236,219,228,219,135,232,156,154,185,154,135,6,181,18,156,135
0,95,262,134,134,135,136,135,136,135,135,153,136,135,27,136,135,134,108,134,135,134,135,153,232,236,219,232,76,156,84,59,75,170,153,136,135,97,94,92,134,135,153,94,16,136,135,92,177,136,135,94,153,94,136,135,232,94,59,135,232,219,236,95,104,135,219,219,236,219,232,135,219,136,135,154,10,6,75,153,75,135,25,153,6,153,153,153,92,135,135,134,135,134,154,92,97,134,97,92,153
0,153,170,153,81,153,134,135,95,59,138,59,138,156,81,154,232,236,219,232,236,219,93,134,135,232,175,92,231,136,190,231,235,219,177,191,154,177,191,154,177,191,154,232,108,177,191,154,167,153,94,154,177,191,154,177,191,154,136,135,134,59,138,59,138,153,170,153,136,135,133,94,174,134,135,153,94,154,94,153,94,136,135,136,135,97,156,159,174,154,153,49,94,49,94,49,49,94,49,135,49
0,95,134,136,134,135,134,59,95,134,135,95,135,133,94,93,134,95,153,94,154,177,191,154,177,191,154,94,153,94,135,135,49,177,191,154,177,10,6,134,135,154,154,177,154,177,169,154,177,135,154,169,154,154,154,177,154,154,136,154,177,191,154,154,191,154,136,135,94,135,94,135,94,135,94,135,136,135,94,135,153,135,94,135,94,135,154,177,154,134,25,154,154,154,177,153,154,94,154,135,72
0,254,209,134,136,135,136,135,136,135,181,174,232,236,219,232,236,219,232,236,219,232,236,219,232,236,219,232,154,177,191,154,177,191,154,136,135,97,156,159,174,154,231,135,16,136,135,92,231,136,135,232,236,219,232,135,232,236,219,135,232,236,219,135,104,135,232,219,236,219,232,219,236,219,135,154,232,219,236,219,232,136,135,228,232,236,219,228,219,135,232,156,154,185,154,135,6,181,18,156,97
0,153,170,153,81,153,134,135,95,59,138,59,138,156,81,154,232,236,219,232,236,219,93,134,135,232,175,92,231,136,190,231,235,219,177,191,154,177,191,154,177,191,154,232,108,177,191,154,167,153,94,154,177,191,154,177,191,154,136,135,134,59,138,59,138,153,170,153,136,135,133,94,174,134,135,153,94,154,94,153,94,136,135,136,135,97,156,159,174,154,153,49,94,49,94,49,49,94,49,135,49
0,262,134,177,191,154,177,191,154,177,191,56,135,134,134,134,135,93,135,93,135,134,135,95,134,134,135,134,95,134,135,134,135,134,135,134,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191
0,95,135,136,81,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,81,135,134,135,58,135,134,135,134,135,134,135,134,135,134,135,134,135,86,135,134,135,134,135,133,94,134,134,135,134,94,134,94,135,94,59,134,59,138,59,135,59,135,59,72,59,138,59,135,16,60,59,138,59,138,59,232,59,135,59,138,59,138,135,59,134,59,138,153,94,154,9,134,94,16,135,134,59,94,59
0,95,153,170,153,134,135,134,135,134,59,134,59,134,94,134,59,134,59,134,9,6,135,134,135,134,16,59,135,94,135,94,135,134,135,49,94,59,94,94,94,49,135,16,135,134,92,134,135,134,135,134,135,93,134,134,135,134,135,135,9,135,153,170,153,177,154,86,154,153,59,138,136,135,136,135,97,135,97,154,154,136,135,136,134,16,49,94,49,94,94,135,94,136,135,94,135,94,60,138,136
0,95,135,136,81,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,81,135,134,135,58,135,134,135,134,135,134,135,134,135,134,135,134,135,86,135,134,135,134,135,133,94,134,134,135,134,94,134,94,135,94,59,134,59,138,59,135,59,135,59,72,59,138,59,135,16,60,59,138,59,138,59,232,59,135,59,138,59,138,135,59,134,59,138,153,94,154,9,134,94,16,135,134,59,94,59
0,254,209,134,136,135,136,135,136,135,181,174,232,236,219,232,236,219,232,236,219,232,236,219,232,236,219,232,154,177,191,154,177,191,154,136,135,97,156,159,174,154,231,135,16,136,135,92,231,136,135,232,236,219,232,135,232,236,219,135,232,236,219,135,104,135,232,219,236,219,232,219,236,219,135,154,232,219,236,219,232,136,135,228,232,236,219,228,219,135,232,156,154,185,154,135,6,181,18,156,135
0,25,133,154,134,134,95,135,95,134,135,56,136,153,95,93,135,93,153,93,153,92,134,95,92,134,135,108,95,134,135,135,135,160,136,153,177,157,154,157,154,154,154,191,154,177,141,154,177,151,135,169,134,135,154,153,154,154,170,154,177,191,154,177,191,154,136,135,94,135,94,135,94,133,81,135,136,135,94,135,153,53,94,135,94,81,154,177,81,154,177,133,134,136,135,134,136,94,134,135,72
0,262,134,177,191,154,177,191,154,177,191,56,174,154,134,135,135,93,153,93,153,170,153,95,134,136,135,156,95,76,136,95,136,135,136,135,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191
0,95,134,136,134,135,134,59,95,134,135,95,135,133,94,93,134,95,153,94,154,177,191,154,177,191,154,94,153,94,135,135,49,177,191,154,177,10,6,134,135,154,154,177,154,177,169,154,177,135,154,169,154,154,154,177,154,154,136,154,177,191,154,154,191,154,136,135,94,135,94,135,94,135,94,135,136,135,94,135,153,135,94,135,94,135,154,177,154,134,25,154,154,154,177,153,154,94,154,135,72
0,254,209,134,136,135,136,135,136,135,181,174,232,236,219,232,236,219,232,236,219,232,236,219,232,236,219,232,154,177,191,154,177,191,154,136,135,97,156,159,174,154,231,135,16,136,135,92,231,136,135,232,236,219,232,135,232,236,219,135,232,236,219,135,104,135,232,219,236,219,232,219,236,219,135,154,232,219,236,219,232,136,135,228,232,236,219,228,219,135,232,156,154,185,154,135,6,181,18,156,135
0,136,134,136,81,136,134,135,95,136,95,136,135,136,135,136,134,135,134,135,135,81,135,135,95,58,135,136,135,136,135,136,135,136,135,136,135,136,135,86,135,154,153,136,135,133,94,139,134,135,134,94,134,94,135,94,59,135,59,138,59,135,59,135,59,138,59,138,154,136,59,94,59,138,59,138,59,138,59,138,59,138,59,138,135,59,134,59,138,153,94,135,9,135,94,136,135,134,154,94,59
0,95,153,170,153,134,135,134,135,134,59,134,59,134,94,134,59,134,59,134,9,6,135,134,135,134,16,59,135,94,135,94,135,134,135,49,94,59,94,94,94,49,135,16,135,134,92,134,135,134,135,134,135,93,134,134,135,134,135,135,9,135,153,170,153,177,154,86,154,153,59,138,136,135,136,135,97,135,97,154,154,136,135,136,134,16,49,94,49,94,94,135,94,136,135,94,135,94,60,138,136
0,254,209,134,136,135,136,135,136,135,181,174,232,236,219,232,236,219,232,236,219,232,236,219,232,236,219,232,154,177,191,154,177,191,154,136,135,97,156,159,174,154,231,135,16,136,135,92,231,136,135,232,236,219,232,135,232,236,219,135,232,236,219,135,104,135,232,219,236,219,232,219,236,219,135,154,232,219,236,219,232,136,135,228,232,236,219,228,219,135,232,156,154,185,154,135,97,140,97,92,232
0,95,153,134,136,134,135,134,135,134,135,56,135,134,134,134,135,93,97,93,135,134,135,95,56,99,135,56,95,134,136,135,27,134,135,134,95,134,135,134,135,134,135,134,56,134,135,134,135,134,56,134,135,77,135,134,77,134,56,153,154,153,154,77,153,154,81,77,154,81,77,193,154,154,77,154,153,77,154,154,81,77,153,81,77,153,154,154,153,154,56,154,153,77,154,153,77,154,154,176,154
0,95,93,177,191,154,158,95,177,178,136,135,178,135,134,135,135,93,153,135,153,135,153,76,134,135,135,135,95,134,56,135,156,169,136,153,177,154,56,177,188,154,177,188,154,56,178,154,154,178,154,154,134,135,177,191,154,190,183,92,134,136,92,134,177,191,154,134,135,177,191,177,191,154,177,168,177,191,154,168,154,177,154,177,169,154,177,154,177,169,154,177,154,177,191,154,177,154,177,191,154
0,93,53,153,81,18,76,56,42,59,42,59,138,156,81,95,135,134,135,134,135,57,93,134,154,232,154,92,191,136,177,154,177,219,154,177,154,177,191,154,59,134,59,138,59,138,59,138,59,138,59,57,59,138,59,138,59,138,59,60,59,59,59,59,59,138,59,138,59,134,59,94,59,134,59,135,59,135,59,94,59,135,59,136,59,25,59,134,59,154,59,49,59,59,59,94,49,94,49,135,59
0,95,153,170,153,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,153,262,135,135,153,94,72,153,136,134,135,9,60,59,94,59,94,59,140,134,135,176,187,153,140,136,154,136,135,136,135,141,154,135,134,135,16,135,136,154,64,153
0,254,209,134,136,135,136,135,136,135,181,174,232,236,219,232,236,219,232,236,219,232,236,219,232,236,219,232,154,177,191,154,177,191,154,136,135,97,156,159,174,154,231,135,16,136,135,92,231,136,135,232,236,219,232,135,232,236,219,135,232,236,219,135,104,135,232,219,236,219,232,219,236,219,135,154,232,219,236,219,232,136,135,228,232,236,219,228,219,135,232,156,154,185,154,135,97,140,97,92,232
0,95,153,153,134,134,135,134,136,140,59,138,59,138,94,59,59,59,59,135,59,135,136,135,133,76,156,81,77,94,94,59,136,76,18,49,94,59,95,94,81,49,94,49,18,76,92,16,153,153,193,153,193,93,134,135,16,136,136,135,9,135,135,9,181,153,154,94,135,153,179,153,153,153,180,153,136,135,97,153,154,153,154,153,134,59,49,94,49,94,136,135,94,136,135,94,135,94,60,136,135
0,254,209,134,136,135,136,135,136,135,181,174,232,236,219,232,236,219,232,236,219,232,236,219,232,236,219,232,154,177,191,154,177,191,154,136,135,97,156,159,174,154,231,135,16,136,135,92,231,136,135,232,236,219,232,135,232,236,219,135,232,236,219,135,104,135,232,219,236,219,232,219,236,219,135,154,232,219,236,219,232,136,135,228,232,236,219,228,219,135,232,156,154,185,154,135,6,181,18,156,135
0,136,134,136,81,136,134,135,95,136,95,136,135,136,135,136,134,135,134,135,135,81,135,135,95,58,135,136,135,136,135,136,135,136,135,136,135,136,135,86,135,154,153,136,135,133,94,139,134,135,134,94,134,94,135,94,59,135,59,138,59,135,59,135,59,138,59,138,154,136,59,94,59,138,59,138,59,138,59,138,59,138,59,138,135,59,134,59,138,153,94,135,9,135,94,136,135,134,154,94,59
0,95,134,170,134,134,134,134,95,134,59,95,59,138,94,93,59,95,59,138,59,92,134,136,92,134,177,191,154,94,135,94,136,177,191,154,177,59,138,94,139,49,94,49,154,177,92,154,177,154,154,169,154,93,134,135,154,154,136,154,177,191,154,177,191,154,136,94,94,135,94,154,94,135,94,135,136,135,94,135,153,135,94,135,94,59,154,177,49,94,136,135,94,136,135,94,135,94,60,135,72
0,95,153,170,153,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,153,262,136,135,154,153,193,170,136,158,184,9,193,59,94,59,94,59,193,170,154,176,187,153,193,136,135,136,135,136,135,170,154,153,95,61,153,135,153,154,64,133
0,95,153,153,81,153,93,134,95,262,59,138,59,138,94,134,59,135,59,135,59,81,136,135,95,58,134,135,92,94,25,94,136,135,153,49,94,59,138,86,139,49,94,136,135,9,92,174,134,219,135,11,136,93,153,94,135,134,59,135,9,135,135,135,25,94,136,94,94,136,94,94,59,136,59,94,135,60,92,156,153,136,135,136,134,59,49,135,49,94,136,135,9,135,135,94,135,94,60,94,136
0,262,134,177,191,154,177,191,154,177,191,56,72,94,134,136,135,93,135,93,135,153,94,154,177,136,135,156,95,134,136,135,154,154,94,153,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191
0,262,134,177,191,154,177,191,154,177,191,56,72,94,134,136,135,93,135,93,135,153,94,154,177,136,135,156,95,134,136,135,154,154,94,153,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191
0,95,134,170,134,134,134,134,95,134,59,95,59,138,94,93,59,95,59,138,59,92,134,136,92,134,177,191,154,94,135,94,136,177,191,154,177,59,138,94,139,49,94,49,154,177,92,154,177,154,154,169,154,93,134,135,154,154,136,154,177,191,154,177,191,154,136,94,94,135,94,154,94,135,94,135,136,135,94,135,153,135,94,135,94,59,154,177,49,94,136,135,94,136,135,94,135,94,60,135,72
0,262,134,177,191,154,177,191,154,177,191,56,174,154,134,135,135,93,153,93,153,170,153,95,134,136,135,156,95,76,136,95,136,135,136,135,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191
0,254,209,134,136,135,136,135,136,135,181,174,232,236,219,232,236,219,232,236,219,232,236,219,232,236,219,232,154,177,191,154,177,191,154,136,135,97,156,159,174,154,231,135,16,136,135,92,231,136,135,232,236,219,232,135,232,236,219,135,232,236,219,135,104,135,232,219,236,219,232,219,236,219,135,154,232,219,236,219,232,136,135,228,232,236,219,228,219,135,232,156,154,185,154,135,6,181,18,156,97
0,254,209,134,136,135,136,135,136,135,181,174,232,236,219,232,236,219,232,236,219,232,236,219,232,236,219,232,154,177,191,154,177,191,154,136,135,97,156,159,174,154,231,135,16,136,135,92,231,136,135,232,236,219,232,135,232,236,219,135,232,236,219,135,104,135,232,219,236,219,232,219,236,219,135,154,232,219,236,219,232,136,135,228,232,236,219,228,219,135,232,156,154,185,154,135,6,181,18,156,135
0,95,153,153,134,134,135,134,136,140,59,138,59,138,94,59,59,59,59,135,59,135,136,135,133,76,156,81,77,94,94,59,136,76,18,49,94,59,95,94,81,49,94,49,18,76,92,16,153,153,193,153,193,93,134,135,16,136,136,135,9,135,135,9,181,153,154,94,135,153,179,153,153,153,180,153,136,135,97,153,154,153,154,153,134,59,49,94,49,94,136,135,94,136,135,94,135,94,60,136,135
0,95,262,153,158,154,154,177,136,140,59,138,59,191,134,59,138,59,138,153,136,140,136,135,133,94,174,134,81,153,94,59,154,177,191,154,177,191,154,93,134,94,136,92,154,97,140,16,92,191,136,135,191,154,177,154,16,136,89,97,153,136,135,9,181,154,177,136,135,137,191,81,177,140,154,154,136,135,136,140,154,177,81,154,140,136,97,97,156,154,174,154,154,93,134,135,177,92,135,97,135
0,95,134,170,134,134,134,134,95,134,59,95,59,138,94,93,59,95,59,138,59,92,134,136,92,134,177,191,154,94,135,94,136,177,191,154,177,59,138,94,139,49,94,49,154,177,92,154,177,154,154,169,154,93,134,135,154,154,136,154,177,191,154,177,191,154,136,94,94,135,94,154,94,135,94,135,136,135,94,135,153,135,94,135,94,59,154,177,49,94,136,135,94,136,135,94,135,94,60,135,72
0,95,93,177,191,154,158,95,177,178,136,135,178,135,134,135,135,93,153,135,153,135,153,76,134,135,135,135,95,134,56,135,156,169,136,153,177,154,56,177,188,154,177,188,154,56,178,154,154,178,154,154,134,135,177,191,154,190,183,92,134,136,92,134,177,191,154,134,135,177,191,177,191,154,177,168,177,191,154,168,154,177,154,177,169,154,177,154,177,169,154,177,154,177,191,154,177,154,177,191,154
0,95,153,170,153,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,153,262,135,135,153,94,72,153,136,134,135,9,60,59,94,59,94,59,140,134,135,176,187,153,140,136,154,136,135,136,135,141,154,135,134,135,16,135,136,154,64,153
0,95,153,170,153,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,94,135,94,135,134,135,49,135,59,135,94,135,49,94,49,135,134,92,134,134,134,134,134,134,93,135,94,59,134,59,135,9,135,59,138,59,138,59,94,59,138,59,138,59,138,59,138,59,135,59,138,59,138,59,138,134,59,49,59,49,94,94,154,94,136,94,94,135,94,59,138,59
0,95,153,170,153,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,153,59,135,59,138,59,72,59,138,59,135,16,60,59,138,59,134,59,138,59,135,59,138,59,138,135,154,138,59,138,153,94,154,94,134,94,16,135,134,59,138,59
0,136,134,136,81,136,134,135,95,136,95,136,135,136,135,136,134,135,134,135,135,81,135,135,95,58,135,136,135,136,135,136,135,136,135,136,135,136,135,86,135,154,153,136,135,133,94,139,134,135,134,94,134,94,135,94,59,135,59,138,59,135,59,135,59,138,59,138,154,136,59,94,59,138,59,138,59,138,59,138,59,138,59,138,135,59,134,59,138,153,94,135,9,135,94,136,135,134,154,94,59
0,262,134,177,191,154,177,191,154,177,191,56,135,134,134,134,135,93,135,93,135,134,135,95,134,134,135,134,95,134,135,134,135,134,135,134,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191
0,262,93,177,191,154,177,191,154,177,191,56,177,135,134,135,135,93,153,93,153,135,153,76,134,135,135,135,95,134,56,135,154,177,136,153,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191,154,177,191
0,254,209,134,136,135,136,135,136,135,181,174,232,236,219,232,236,219,232,236,219,232,236,219,232,236,219,232,154,177,191,154,177,191,154,136,135,97,156,159,174,154,231,135,16,136,135,92,231,136,135,232,236,219,232,135,232,236,219,135,232,236,219,135,104,135,232,219,236,219,232,219,236,219,135,154,232,219,236,219,232,136,135,228,232,236,219,228,219,135,232,156,154,185,154,135,6,181,18,156,97
0,153,170,153,81,153,134,135,95,59,138,59,138,156,81,154,232,236,219,232,236,219,93,134,135,232,175,92,231,136,190,231,235,219,177,191,154,177,191,154,177,191,154,232,108,177,191,154,167,153,94,154,177,191,154,177,191,154,136,135,134,59,138,59,138,153,170,153,136,135,133,94,174,134,135,153,94,154,94,153,94,136,135,136,135,97,156,159,174,154,153,49,94,49,94,49,49,94,49,135,49
0,95,153,170,153,134,135,134,135,134,59,138,59,138,94,134,59,59,59,134,59,134,135,134,133,94,135,134,135,94,94,59,135,134,135,49,94,59,135,94,135,49,94,49,135,134,92,16,135,134,135,134,135,93,134,134,16,134,135,135,9,135,135,9,94,72,153,94,134,135,16,60,138,219,180,134,136,135,97,135,154,174,154,177,134,59,49,94,49,94,136,154,94,134,135,16,135,136,60,136,135
0,254,209,134,136,135,136,135,136,135,181,174,232,236,219,232,236,219,232,236,219,232,236,219,232,236,219,232,154,177,191,154,177,191,154,136,135,97,156,159,174,154,231,135,16,136,135,92,231,136,135,232,236,219,232,135,232,236,219,135,232,236,219,135,104,135,232,219,236,219,232,219,236,219,135,154,232,219,236,219,232,136,135,228,232,236,219,228,219,135,232,156,154,185,154,135,97,140,97,92,232
